1366152143,70.842453,54.043521,0.588867
1366152184,70.842453,54.615103,0.588867
1366152201,70.842453,54.805909,0.588867
1366152225,70.842453,54.615103,0.588867
1366152234,70.842453,54.615103,0.584473
1366152242,70.842453,54.615103,0.588867
1366152325,70.842453,55.953693,0.584473
1366153069,70.232405,56.529486,0.588867
1366153111,76.775961,56.529486,0.593262
1366153144,72.727933,55.570537,0.588867
1366153152,72.089929,55.570537,0.593262
1366153160,72.089929,55.570537,0.593262
1366153383,70.842453,55.953693,0.593262
1366153425,70.232405,55.762045,0.593262
1366153458,70.842453,55.762045,0.593262
1366153466,70.232405,55.762045,0.593262
1366153483,70.232405,55.953693,0.597656
1366153491,70.232405,56.145483,0.593262
1366153516,70.232405,55.953693,0.597656
1366153541,70.232405,56.337414,0.593262
1366153565,70.232405,55.570537,0.597656
1366153689,70.232405,55.570537,0.597656
1366153723,70.232405,55.953693,0.597656
1366153731,70.232405,55.953693,0.593262
1366153772,70.232405,55.762045,0.593262
1366153814,70.232405,55.762045,0.602051
1366155812,70.232405,54.424436,0.426270
1366155837,70.842453,54.805909,0.448242
1366155853,70.842453,54.615103,0.461426
1366155870,70.842453,53.853273,0.470215
1366155920,70.842453,53.283364,0.487793
1366155928,70.842453,53.093672,0.492188
1366155944,70.232405,52.904118,0.500977
1366155953,70.842453,53.093672,0.505371
1366155961,70.232405,52.904118,0.505371
1366155986,70.232405,53.093672,0.509766
1366156019,70.232405,53.283364,0.518555
1366156027,70.232405,53.093672,0.522949
1366156036,70.232405,52.904118,0.522949
1366156052,70.232405,52.904118,0.522949
1366156085,70.842453,52.904118,0.527344
1366156127,70.842453,53.663164,0.522949
1366156143,70.232405,52.714703,0.527344
1366156217,70.232405,52.336288,0.540527
1366156275,70.232405,51.769699,0.549316
1366156292,70.232405,51.581112,0.549316
1366156342,70.232405,51.769699,0.558105
1366156383,70.232405,52.336288,0.558105
1366156416,69.631124,53.663164,0.562500
1366156449,70.232405,54.043521,0.562500
1366156491,70.232405,54.996856,0.562500
1366156540,70.232405,56.529486,0.566895
1366156590,70.842453,57.106551,0.566895
1366156623,70.842453,56.529486,0.571289
1366156631,70.842453,56.337414,0.566895
1366156697,70.232405,55.570537,0.571289
1366156706,69.631124,55.762045,0.571289
1366156747,69.631124,55.187942,0.571289
1366156788,70.232405,55.570537,0.575684
1366156805,69.631124,55.570537,0.575684
1366156846,70.232405,55.379169,0.580078
1366156904,70.842453,55.570537,0.580078
1366156962,70.842453,55.379169,0.580078
1366157037,71.461534,54.996856,0.580078
1366157285,72.089929,55.187942,0.588867
1366157549,72.727933,55.570537,0.588867
1366157616,72.727933,55.379169,0.593262
1366157690,72.727933,55.570537,0.597656
1366157773,72.727933,55.187942,0.593262
1366158013,73.375850,56.337414,0.597656
1366158079,73.375850,55.762045,0.597656
1366158162,73.375850,55.762045,0.597656
1366158203,73.375850,55.187942,0.597656
1366158434,73.375850,54.996856,0.597656
1366158501,73.375850,55.187942,0.602051
1366158550,73.375850,55.953693,0.602051
1366158765,74.034003,55.762045,0.602051
1366158807,74.034003,55.953693,0.597656
1366158972,74.034003,55.570537,0.606445
1366159229,72.727933,59.524779,0.606445
1366159270,72.089929,58.942366,0.602051
1366159287,72.089929,58.554808,0.602051
1366159361,70.842453,58.167822,0.606445
1366159378,70.842453,58.167822,0.606445
1366159402,70.842453,57.877958,0.606445
1366159419,70.842453,57.877958,0.602051
1366159452,70.232405,57.684893,0.606445
1366159469,70.232405,57.491970,0.610840
1366159526,70.232405,57.684893,0.606445
1366159568,70.232405,57.299189,0.606445
1366159593,70.232405,57.106551,0.610840
1366159617,70.232405,56.914054,0.606445
1366159642,69.631124,56.721699,0.606445
1366159708,69.631124,56.337414,0.610840
1366159750,69.631124,56.337414,0.606445
1366159758,69.631124,56.337414,0.610840
1366159783,69.631124,56.529486,0.610840
1366159808,69.631124,56.529486,0.610840
1366159841,69.631124,56.145483,0.606445
1366159849,69.038351,55.762045,0.610840
1366162678,67.877358,53.853273,0.628418
1366162811,67.308676,52.147287,0.632812
1366162943,67.308676,51.958425,0.632812
1366162993,67.877358,51.958425,0.632812
1366163109,68.453841,53.093672,0.632812
1366163597,67.308676,54.805909,0.632812
1366163605,67.308676,54.996856,0.632812
1366163630,67.308676,54.615103,0.637207
1366163655,67.308676,54.424436,0.637207
1366163804,66.747579,52.714703,0.637207
1366163837,66.747579,52.147287,0.637207
1366163911,67.308676,51.958425,0.641602
1366164027,67.877358,54.043521,0.637207
1366164192,67.308676,54.043521,0.641602
1366164391,67.308676,53.663164,0.641602
1366164589,67.308676,54.996856,0.641602
1366164714,66.747579,53.663164,0.641602
1366164738,66.747579,53.663164,0.641602
1366164763,66.747579,54.424436,0.641602
1366164780,67.308676,54.996856,0.641602
1366164805,66.747579,55.570537,0.641602
1366164821,67.308676,56.145483,0.641602
1366164838,67.308676,56.337414,0.645996
1366164920,67.308676,56.914054,0.641602
1366164945,67.308676,56.914054,0.645996
1366165036,67.308676,55.187942,0.641602
1366165094,66.747579,54.424436,0.641602
1366165152,66.747579,53.853273,0.641602
1366165177,66.747579,53.853273,0.641602
1366165202,66.747579,54.043521,0.645996
1366165210,66.747579,54.043521,0.645996
1366165235,66.747579,54.043521,0.641602
1366165260,67.308676,53.853273,0.645996
1366165284,67.308676,53.853273,0.645996
1366165334,67.877358,53.473195,0.641602
1366165408,68.453841,53.093672,0.641602
1366165458,68.453841,52.904118,0.645996
1366165491,68.453841,52.714703,0.641602
1366165590,69.038351,52.336288,0.641602
1366165648,69.038351,52.147287,0.641602
1366165706,69.038351,51.958425,0.641602
1366165748,69.038351,51.769699,0.641602
1366165789,69.631124,51.958425,0.641602
1366165797,69.631124,51.769699,0.641602
1366165814,69.631124,51.769699,0.641602
1366165905,69.631124,51.769699,0.641602
1366165979,69.631124,51.581112,0.645996
1366166128,69.631124,51.769699,0.641602
1366166161,69.631124,51.769699,0.641602
1366166294,69.631124,51.581112,0.641602
1366166310,69.631124,51.581112,0.641602
1366166393,70.232405,51.769699,0.641602
1366166459,70.232405,51.581112,0.641602
1366166848,70.232405,51.769699,0.641602
1366166939,70.232405,51.392662,0.645996
1366166997,70.232405,51.581112,0.641602
1366167104,70.842453,51.581112,0.641602
1366167104,70.842453,51.581112,0.641602
1366167204,70.842453,51.769699,0.641602
1366167336,70.842453,51.392662,0.641602
1366167427,70.842453,51.204349,0.645996
1366167452,70.842453,51.204349,0.641602
1366167551,70.842453,51.016173,0.641602
1366167584,70.842453,51.204349,0.641602
1366167634,70.842453,51.204349,0.641602
1366167775,70.842453,51.204349,0.645996
1366167799,70.842453,51.392662,0.641602
1366167874,70.842453,51.392662,0.641602
1366167981,71.461534,51.769699,0.641602
1366168006,70.842453,51.958425,0.641602
1366168072,70.842453,52.336288,0.641602
1366168163,71.461534,52.336288,0.641602
1366168197,71.461534,52.336288,0.641602
1366168238,71.461534,52.525426,0.645996
1366168296,71.461534,52.525426,0.641602
1366168412,71.461534,52.525426,0.641602
1366168445,71.461534,52.525426,0.641602
1366168486,71.461534,52.525426,0.637207
1366168569,71.461534,52.714703,0.641602
1366168668,71.461534,52.714703,0.641602
1366168701,72.089929,52.714703,0.641602
1366168751,72.089929,52.714703,0.641602
1366168875,72.089929,53.283364,0.641602
1366168925,72.089929,53.283364,0.637207
1366168999,72.089929,53.093672,0.641602
1366169007,72.089929,53.283364,0.641602
1366169115,72.089929,53.473195,0.641602
1366169148,72.089929,53.853273,0.637207
1366207628,67.308676,49.141924,0.681152
1366207636,67.308676,49.328737,0.681152
1366207652,67.877358,49.141924,0.685547
1366207677,67.877358,50.077346,0.681152
1366207702,67.877358,50.452468,0.681152
1366207760,67.877358,51.016173,0.681152
1366211202,74.034003,48.955247,0.654785
1366211252,74.034003,49.141924,0.659180
1366211293,74.702728,49.328737,0.659180
1366211318,74.034003,48.582298,0.663574
1366211376,74.034003,48.768705,0.659180
1366211533,74.034003,48.582298,0.654785
1366211690,74.034003,48.582298,0.654785
1366211765,74.034003,48.768705,0.659180
1366211831,74.034003,48.768705,0.659180
1366211847,74.034003,48.768705,0.659180
1366211955,74.034003,48.955247,0.654785
1366212029,74.034003,48.955247,0.659180
1366212170,74.034003,48.768705,0.654785
1366212195,74.034003,48.768705,0.659180
1366212286,74.034003,48.582298,0.654785
1366212369,74.702728,48.768705,0.659180
1366212418,74.034003,48.396026,0.650391
1366212534,74.702728,48.955247,0.659180
1366212584,74.034003,49.702770,0.654785
1366212617,74.702728,48.768705,0.654785
1366212658,74.702728,48.582298,0.654785
1366212741,74.702728,48.768705,0.654785
1366212791,74.702728,48.768705,0.654785
1366212923,74.702728,48.396026,0.654785
1366212998,74.702728,48.582298,0.654785
1366213031,74.702728,48.582298,0.659180
1366213080,74.702728,48.955247,0.654785
1366213122,74.702728,48.768705,0.654785
1366213163,74.702728,48.768705,0.650391
1366213254,74.702728,48.955247,0.650391
1366213279,74.702728,48.768705,0.650391
1366213295,74.702728,48.582298,0.650391
1366213312,74.702728,48.582298,0.650391
1366213337,74.702728,48.396026,0.650391
1366213362,74.702728,48.209889,0.650391
1366213461,74.702728,48.209889,0.650391
1366213494,74.702728,48.768705,0.650391
1366213535,74.702728,48.023887,0.650391
1366213602,74.702728,50.077346,0.650391
1366213651,74.702728,50.640233,0.650391
1366213701,74.702728,51.581112,0.650391
1366213750,74.034003,51.769699,0.654785
1366213767,74.034003,51.204349,0.659180
1366213792,74.034003,50.640233,0.654785
1366213825,73.375850,50.452468,0.654785
1366213916,72.089929,49.889990,0.659180
1366213949,70.842453,50.077346,0.659180
1366214015,71.461534,49.889990,0.659180
1366214073,70.842453,49.889990,0.659180
1366214115,70.842453,49.515686,0.663574
1366214148,70.232405,49.515686,0.659180
1366214164,70.842453,49.328737,0.663574
1366214181,70.232405,49.141924,0.663574
1366214206,70.232405,48.955247,0.663574
1366214214,70.232405,48.955247,0.659180
1366214247,68.453841,49.141924,0.663574
1366214321,70.232405,48.582298,0.663574
1366214346,70.232405,48.396026,0.667969
1366214379,70.232405,48.396026,0.663574
1366214396,70.232405,48.582298,0.667969
1366214404,70.232405,48.396026,0.667969
1366214429,69.631124,48.209889,0.663574
1366214445,69.631124,48.209889,0.663574
1366214454,69.631124,48.209889,0.667969
1366214528,70.232405,48.023887,0.667969
1366214661,69.631124,47.838019,0.663574
1366214694,69.631124,47.838019,0.667969
1366214743,69.631124,47.838019,0.672363
1366214776,70.232405,48.023887,0.672363
1366214867,70.232405,47.373938,0.667969
1366214967,70.842453,46.818147,0.663574
1366214992,70.232405,46.448287,0.663574
1366215050,70.232405,46.263558,0.667969
1366215132,70.232405,46.448287,0.667969
1366215190,69.631124,46.448287,0.667969
1366215248,69.631124,46.818147,0.672363
1366215372,70.842453,49.889990,0.667969
1366215447,70.842453,51.016173,0.663574
1366215480,70.842453,50.077346,0.667969
1366215488,71.461534,49.515686,0.663574
1366215538,70.842453,48.768705,0.672363
1366215579,70.842453,48.582298,0.667969
1366215620,70.842453,48.582298,0.667969
1366215662,70.232405,47.838019,0.667969
1366215745,69.631124,47.373938,0.667969
1366215786,70.232405,47.003277,0.672363
1366215827,70.232405,47.003277,0.672363
1366215869,69.631124,47.003277,0.672363
1366215960,69.038351,47.003277,0.672363
1366215985,69.631124,47.003277,0.672363
1366216092,69.631124,46.633150,0.667969
1366216100,69.631124,46.448287,0.667969
1366216175,69.631124,45.894498,0.672363
1366216241,70.232405,45.710168,0.667969
1366216299,69.631124,45.710168,0.667969
1366216390,69.631124,45.894498,0.672363
1366216473,69.631124,45.710168,0.672363
1366216531,69.631124,45.894498,0.672363
1366216555,69.631124,46.078962,0.672363
1366216572,69.038351,45.894498,0.672363
1366216597,69.631124,46.078962,0.676758
1366216671,69.038351,46.078962,0.676758
1366216680,69.038351,45.710168,0.676758
1366216713,69.038351,45.894498,0.676758
1366216771,69.038351,45.894498,0.676758
1366216779,69.038351,45.710168,0.672363
1366216795,69.038351,46.078962,0.672363
1366216853,69.631124,46.633150,0.676758
1366216903,69.631124,48.023887,0.676758
1366216936,69.631124,49.141924,0.676758
1366217027,70.232405,48.396026,0.672363
1366217052,70.232405,48.209889,0.685547
1366217068,69.631124,48.023887,0.672363
1366217168,69.631124,48.209889,0.681152
1366217193,69.631124,47.373938,0.681152
1366217234,69.038351,47.373938,0.676758
1366217267,69.038351,47.838019,0.676758
1366217358,69.038351,47.188540,0.681152
1366217416,69.038351,46.818147,0.676758
1366217441,69.038351,46.818147,0.676758
1366217490,69.038351,46.818147,0.681152
1366217598,69.038351,46.633150,0.676758
1366217747,68.453841,46.633150,0.676758
1366217855,69.038351,46.448287,0.681152
1366217946,69.038351,46.078962,0.676758
1366218028,69.038351,45.894498,0.681152
1366218061,69.038351,45.894498,0.676758
1366218128,69.038351,45.710168,0.676758
1366218202,68.453841,45.894498,0.681152
1366218260,68.453841,46.078962,0.681152
1366218277,68.453841,45.894498,0.681152
1366218301,68.453841,45.710168,0.681152
1366218334,68.453841,45.710168,0.681152
1366218409,69.038351,45.894498,0.681152
1366218459,69.038351,46.818147,0.681152
1366218508,70.232405,48.396026,0.676758
1366218541,69.631124,49.141924,0.681152
1366218599,69.631124,48.209889,0.681152
1366218690,69.038351,48.023887,0.689941
1366218723,68.453841,47.003277,0.694336
1366218765,68.453841,47.188540,0.681152
1366218872,68.453841,47.003277,0.681152
1366218889,68.453841,47.003277,0.681152
1366219005,67.877358,46.448287,0.676758
1366219030,68.453841,46.448287,0.681152
1366219079,69.038351,46.448287,0.676758
1366219137,69.038351,47.373938,0.681152
1366219212,69.631124,49.141924,0.676758
1366219311,69.631124,48.955247,0.672363
1366219344,69.631124,48.582298,0.676758
1366219377,69.631124,48.023887,0.676758
1366219509,68.453841,47.003277,0.681152
1366219526,68.453841,47.373938,0.681152
1366219559,68.453841,47.003277,0.681152
1366219625,68.453841,46.818147,0.681152
1366219733,68.453841,46.633150,0.676758
1366219816,68.453841,46.633150,0.681152
1366219832,68.453841,46.818147,0.681152
1366219898,68.453841,48.023887,0.681152
1366219981,69.631124,49.889990,0.676758
1366220022,69.631124,50.264839,0.681152
1366220064,69.631124,50.077346,0.676758
1366220188,69.038351,47.373938,0.681152
1366220329,68.453841,47.003277,0.681152
1366220353,68.453841,47.003277,0.685547
1366220395,68.453841,47.003277,0.681152
1366220502,68.453841,46.448287,0.681152
1366220527,68.453841,46.448287,0.685547
1366220610,68.453841,47.188540,0.681152
1366220693,69.038351,49.328737,0.681152
1366220751,69.631124,50.264839,0.681152
1366220842,69.631124,49.328737,0.681152
1366220883,69.631124,49.141924,0.681152
1366220916,69.631124,48.768705,0.676758
1366220982,69.038351,48.396026,0.681152
1366221073,68.453841,47.373938,0.681152
1366221115,68.453841,47.838019,0.681152
1366221148,68.453841,47.373938,0.685547
1366221206,68.453841,47.373938,0.685547
1366221255,68.453841,47.188540,0.681152
1366221313,68.453841,47.003277,0.685547
1366221363,68.453841,46.818147,0.681152
1366221446,67.877358,46.633150,0.681152
1366221504,67.877358,47.003277,0.681152
1366221561,68.453841,48.396026,0.681152
1366221619,69.038351,49.889990,0.681152
1366221719,69.631124,50.452468,0.681152
1366221743,70.232405,50.452468,0.681152
1366221777,69.631124,50.264839,0.676758
1366221818,70.232405,50.264839,0.672363
1366221901,70.842453,49.141924,0.672363
1366222000,70.842453,49.141924,0.672363
1366222025,71.461534,48.955247,0.672363
1366222108,71.461534,49.515686,0.672363
1366222165,72.089929,49.889990,0.672363
1366222256,72.089929,49.328737,0.667969
1366222306,72.089929,49.515686,0.667969
1366222323,72.089929,49.515686,0.672363
1366222381,72.089929,49.141924,0.667969
1366222405,72.089929,49.328737,0.667969
1366222430,72.089929,49.889990,0.667969
1366222480,72.727933,50.077346,0.667969
1366222554,72.727933,49.702770,0.667969
1366222579,72.727933,49.328737,0.663574
1366222687,72.727933,49.515686,0.663574
1366222728,72.727933,49.515686,0.667969
1366222778,73.375850,49.515686,0.663574
1366222803,72.727933,49.889990,0.663574
